route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:47,27_1370238,2098866,1,Colomiers Gare SNCF,13801
line:47,27_1370235,2098863,1,Colomiers Gare SNCF,13801
line:47,27_1360558,2089146,0,Mondonville Moulis,13689
line:47,27_1370234,2098862,1,Colomiers Gare SNCF,13801
line:47,27_1360544,2089132,0,Mondonville Moulis,13689
line:47,27_1370250,2098878,1,Colomiers Gare SNCF,13801
line:47,27_1360546,2089134,0,Mondonville Moulis,13689
line:47,27_1360547,2089135,0,Mondonville Moulis,13689
line:48,1397166,2129858,0,Lapeyrouse,14021
line:48,1401150,2129838,0,Lapeyrouse,14021
line:48,27_1360673,2089261,0,Lapeyrouse,13690
line:48,27_1360733,2089321,1,Argoulets,13691
line:48,1397177,2129870,0,Lapeyrouse,14021
line:48,27_1360703,2089291,0,Lapeyrouse,13690
line:48,1401157,2129845,1,Argoulets,14022
line:48,1397167,2129859,0,Lapeyrouse,14021
line:48,1401142,2129830,0,Lapeyrouse,14021
line:48,27_1360699,2089287,0,Lapeyrouse,13690
line:48,1397181,2129873,1,Argoulets,14022
line:48,1397171,2129864,0,Lapeyrouse,14021
line:48,1397193,2129885,1,Argoulets,14022
line:48,27_1360729,2089317,1,Argoulets,13691
line:48,27_1360714,2089302,1,Argoulets,13691
line:48,27_1360719,2089307,1,Argoulets,13691
line:48,1401141,2129829,0,Lapeyrouse,14021
line:48,1401158,2129846,1,Argoulets,14022
line:48,1397194,2129886,1,Argoulets,14022
line:48,1397159,2129851,0,Lapeyrouse,14021
line:48,27_1360710,2089298,0,Lapeyrouse,13690
line:48,1397196,2129888,1,Argoulets,14022
line:48,1397182,2129874,1,Argoulets,14022
line:48,1397186,2129878,1,Argoulets,14022
line:48,1397178,2129862,0,Lapeyrouse,14021
line:48,1401153,2129841,1,Argoulets,14022
line:48,27_1360723,2089311,1,Argoulets,13691
line:48,1401155,2129843,1,Argoulets,14022
line:48,1397170,2129863,0,Lapeyrouse,14021
line:48,1401140,2129828,0,Lapeyrouse,14021
line:48,27_1360707,2089295,0,Lapeyrouse,13690
line:48,1401151,2129839,1,Argoulets,14022
line:48,27_1360670,2089258,0,Lapeyrouse,13690
line:48,27_1360708,2089296,0,Lapeyrouse,13690
line:48,27_1360724,2089312,1,Argoulets,13691
line:48,1397185,2129877,1,Argoulets,14022
line:48,27_1360685,2089273,1,Argoulets,13691
line:48,1397161,2129853,0,Lapeyrouse,14021
line:48,27_1360698,2089286,0,Lapeyrouse,13690
line:48,27_1360672,2089260,0,Lapeyrouse,13690
line:48,27_1360671,2089259,0,Lapeyrouse,13690
line:48,27_1360709,2089297,0,Lapeyrouse,13690
line:48,27_1360712,2089300,0,Lapeyrouse,13690
line:48,27_1360676,2089264,0,Lapeyrouse,13690
line:48,27_1360725,2089313,1,Argoulets,13691
line:48,27_1360695,2089283,0,Lapeyrouse,13690
line:48,1401146,2129834,0,Lapeyrouse,14021
line:48,1397192,2129884,1,Argoulets,14022
line:48,1401147,2129835,0,Lapeyrouse,14021
line:48,1401161,2129849,1,Argoulets,14022
line:48,1397184,2129876,1,Argoulets,14022
line:48,27_1360727,2089315,1,Argoulets,13691
line:48,27_1360726,2089314,1,Argoulets,13691
line:48,27_1360716,2089304,1,Argoulets,13691
line:48,27_1360702,2089290,0,Lapeyrouse,13690
line:48,1401149,2129837,0,Lapeyrouse,14021
line:48,27_1360691,2089279,1,Argoulets,13691
line:48,1397172,2129868,0,Lapeyrouse,14021
line:48,27_1360720,2089308,1,Argoulets,13691
line:48,27_1360684,2089272,1,Argoulets,13691
line:48,27_1360681,2089269,1,Argoulets,13691
line:48,1397176,2129869,0,Lapeyrouse,14021
line:48,27_1360697,2089285,0,Lapeyrouse,13690
line:48,1401159,2129847,1,Argoulets,14022
line:48,1401156,2129844,1,Argoulets,14022
line:48,1397198,2129890,1,Argoulets,14022
line:48,27_1360680,2089268,0,Lapeyrouse,13690
line:48,1401154,2129842,1,Argoulets,14022
line:48,1401160,2129848,1,Argoulets,14022
line:48,27_1360700,2089288,0,Lapeyrouse,13690
line:48,27_1360678,2089266,0,Lapeyrouse,13690
line:48,1397179,2129871,1,Argoulets,14022
line:48,1401143,2129831,0,Lapeyrouse,14021
line:48,27_1360682,2089270,1,Argoulets,13691
line:48,27_1360692,2089280,0,Lapeyrouse,13690
line:48,1397188,2129880,1,Argoulets,14022
line:48,27_1360722,2089310,1,Argoulets,13691
line:48,1401144,2129832,0,Lapeyrouse,14021
line:48,1397169,2129861,0,Lapeyrouse,14021
line:48,27_1360693,2089281,0,Lapeyrouse,13690
line:48,27_1360721,2089309,1,Argoulets,13691
line:48,1397175,2129867,0,Lapeyrouse,14021
line:48,1397187,2129879,1,Argoulets,14022
line:48,1397160,2129852,0,Lapeyrouse,14021
line:48,27_1360728,2089316,1,Argoulets,13691
line:48,27_1360683,2089271,1,Argoulets,13691
line:48,1397191,2129883,1,Argoulets,14022
line:48,27_1360690,2089278,1,Argoulets,13691
line:48,27_1360717,2089305,1,Argoulets,13691
line:48,27_1360706,2089294,0,Lapeyrouse,13690
line:48,1397174,2129866,0,Lapeyrouse,14021
line:48,27_1360677,2089265,0,Lapeyrouse,13690
line:48,1401152,2129840,1,Argoulets,14022
line:48,1397162,2129854,0,Lapeyrouse,14021
line:48,27_1360734,2089322,1,Argoulets,13691
line:48,1397173,2129865,0,Lapeyrouse,14021
line:48,27_1360732,2089320,1,Argoulets,13691
line:48,1397168,2129860,0,Lapeyrouse,14021
line:48,27_1360731,2089319,1,Argoulets,13691
line:48,27_1360713,2089301,1,Argoulets,13691
line:48,27_1360715,2089303,1,Argoulets,13691
line:48,27_1360704,2089292,0,Lapeyrouse,13690
line:48,27_1360705,2089293,0,Lapeyrouse,13690
line:48,27_1360675,2089263,0,Lapeyrouse,13690
line:48,27_1360711,2089299,0,Lapeyrouse,13690
line:48,1397158,2129850,0,Lapeyrouse,14021
line:48,1401148,2129836,0,Lapeyrouse,14021
line:48,27_1360688,2089276,1,Argoulets,13691
line:48,1397199,2129891,1,Argoulets,14022
line:48,1397180,2129872,1,Argoulets,14022
line:48,27_1360689,2089277,1,Argoulets,13691
line:48,27_1360701,2089289,0,Lapeyrouse,13690
line:48,1397190,2129882,1,Argoulets,14022
line:48,27_1360730,2089318,1,Argoulets,13691
line:48,1397183,2129875,1,Argoulets,14022
line:48,27_1360686,2089274,1,Argoulets,13691
line:48,1397163,2129855,0,Lapeyrouse,14021
line:48,27_1360694,2089282,0,Lapeyrouse,13690
line:48,27_1360674,2089262,0,Lapeyrouse,13690
line:48,27_1360679,2089267,0,Lapeyrouse,13690
line:48,1397165,2129857,0,Lapeyrouse,14021
line:48,1397164,2129856,0,Lapeyrouse,14021
line:48,1397189,2129881,1,Argoulets,14022
line:48,27_1360687,2089275,1,Argoulets,13691
line:48,27_1360696,2089284,0,Lapeyrouse,13690
line:48,1397197,2129889,1,Argoulets,14022
line:48,1401145,2129833,0,Lapeyrouse,14021
line:48,1397195,2129887,1,Argoulets,14022
line:48,27_1360718,2089306,1,Argoulets,13691
line:50,27_1360790,2089378,1,Université Paul Sabatier,13693
line:50,1388642,2134136,1,Université Paul Sabatier,13693
line:50,1397203,2138325,0,St-Orens Lycée,14215
line:50,1397211,2138336,0,St-Orens Lycée,14215
line:50,27_1360784,2089372,1,Université Paul Sabatier,13693
line:50,1401204,2138178,0,St-Orens Lycée,14215
line:50,27_1360740,2089328,0,St-Orens Lycée,13692
line:50,27_1360800,2089388,1,Université Paul Sabatier,13693
line:50,27_1390937,2141470,0,St-Orens Lycée,13692
line:50,1388632,2134149,1,Université Paul Sabatier,13693
line:50,27_1361190,2089778,0,St-Orens Lycée,13692
line:50,1393700,2134272,1,Université Paul Sabatier,13693
line:50,1388630,2134151,1,Université Paul Sabatier,13693
line:50,1393641,2134173,0,St-Orens Lycée,13692
line:50,27_1390916,2141449,0,St-Orens Lycée,13692
line:50,1393649,2134160,0,St-Orens Lycée,13696
line:50,1393714,2134257,1,Université Paul Sabatier,13693
line:50,1388671,2134109,1,Université Paul Sabatier,13693
line:50,1397296,2138417,1,Université Paul Sabatier,14216
line:50,1401245,2138219,1,Université Paul Sabatier,14216
line:50,1388553,2134075,0,St-Orens Lycée,13692
line:50,1397268,2138391,1,Université Paul Sabatier,14216
line:50,1397222,2138347,0,St-Orens Lycée,14215
line:50,1401230,2138180,1,Université Paul Sabatier,14216
line:50,1393727,2134311,1,Université Paul Sabatier,13693
line:50,1401163,2138152,0,St-Orens Lycée,14215
line:50,27_1361013,2089601,0,St-Orens Lycée,13692
line:50,27_1361020,2089608,0,St-Orens Lycée,13692
line:50,1397225,2138350,0,St-Orens Lycée,14215
line:50,1397209,2138334,0,St-Orens Lycée,14215
line:50,27_1360797,2089385,1,Université Paul Sabatier,13693
line:50,27_1361017,2089605,0,St-Orens Lycée,13692
line:50,1388692,2134020,0,Malepère,13697
line:50,27_1360780,2089368,1,Université Paul Sabatier,13693
line:50,27_1390953,2141486,1,Université Paul Sabatier,13693
line:50,27_1360991,2089579,0,St-Orens Lycée,13692
line:50,27_1361296,2089884,1,Université Paul Sabatier,13693
line:50,1393640,2134181,0,St-Orens Lycée,13692
line:50,27_1360741,2089329,0,St-Orens Lycée,13692
line:50,27_1361002,2089590,0,St-Orens Lycée,13692
line:50,27_1361038,2089626,1,Université Paul Sabatier,13693
line:50,1397221,2138346,0,St-Orens Lycée,14215
line:50,27_1360799,2089387,1,Université Paul Sabatier,13693
line:50,27_1360767,2089355,0,St-Orens Lycée,13692
line:50,27_1361159,2089747,0,St-Orens Lycée,13692
line:50,1393613,2134206,0,St-Orens Lycée,13692
line:50,27_1390903,2141436,0,St-Orens Lycée,13692
line:50,27_1361273,2089861,1,Université Paul Sabatier,13693
line:50,27_1361217,2089805,0,St-Orens Lycée,13692
line:50,27_1390919,2141452,0,St-Orens Lycée,13692
line:50,1401193,2138145,0,St-Orens Lycée,14215
line:50,1393707,2134264,1,Université Paul Sabatier,13693
line:50,27_1361263,2089851,1,Université Paul Sabatier,13693
line:50,1401214,2138202,1,Université Paul Sabatier,14216
line:50,1393663,2134239,1,Université Paul Sabatier,13693
line:50,1393661,2134242,1,Université Paul Sabatier,13693
line:50,1397304,2138423,1,Université Paul Sabatier,14216
line:50,27_1361067,2089655,1,Université Paul Sabatier,13693
line:50,1388571,2134057,0,St-Orens Lycée,13692
line:50,1388613,2134079,0,St-Orens Lycée,13692
line:50,1389669,2134083,0,St-Orens Lycée,13692
line:50,1397277,2138399,1,Université Paul Sabatier,14216
line:50,1393630,2134187,0,St-Orens Lycée,13692
line:50,1393729,2134174,0,Malepère,13697
line:50,27_1390972,2141505,1,Université Paul Sabatier,13693
line:50,1388576,2134052,0,St-Orens Lycée,13692
line:50,1397298,2138419,1,Université Paul Sabatier,14216
line:50,27_1361055,2089643,1,Université Paul Sabatier,13693
line:50,1401215,2138203,1,Université Paul Sabatier,14216
line:50,27_1361213,2089801,0,St-Orens Lycée,13692
line:50,27_1361216,2089804,0,St-Orens Lycée,13692
line:50,27_1390956,2141489,1,Université Paul Sabatier,13693
line:50,27_1361027,2089615,0,St-Orens Lycée,13692
line:50,1393632,2134186,0,St-Orens Lycée,13692
line:50,27_1390933,2141466,0,St-Orens Lycée,13692
line:50,1401232,2138185,1,Université Paul Sabatier,14216
line:50,1393594,2134227,0,St-Orens Lycée,13692
line:50,1397275,2138397,1,Université Paul Sabatier,14216
line:50,1397286,2138408,1,Université Paul Sabatier,14216
line:50,27_1390946,2141479,1,Université Paul Sabatier,13693
line:50,27_1390929,2141462,0,St-Orens Lycée,13692
line:50,1393609,2134209,0,St-Orens Lycée,13692
line:50,1394140,2134237,0,St-Orens Lycée,13692
line:50,27_1360742,2089330,0,St-Orens Lycée,13692
line:50,1401209,2138198,1,Université Paul Sabatier,14216
line:50,1388599,2134028,0,St-Orens Lycée,13692
line:50,1388689,2134156,1,Université Paul Sabatier,13693
line:50,1401186,2138138,0,St-Orens Lycée,14215
line:50,1388634,2134147,1,Université Paul Sabatier,13693
line:50,1401212,2138204,1,Université Paul Sabatier,14216
line:50,1397217,2138342,0,St-Orens Lycée,14215
line:50,27_1361253,2089841,1,Université Paul Sabatier,13693
line:50,27_1361238,2089826,1,Université Paul Sabatier,13693
line:50,27_1390967,2141500,1,Université Paul Sabatier,13693
line:50,1401181,2138170,0,St-Orens Lycée,14215
line:50,27_1390907,2141440,0,St-Orens Lycée,13692
line:50,27_1390960,2141493,1,Université Paul Sabatier,13693
line:50,27_1361234,2089822,0,St-Orens Lycée,13692
line:50,27_1361065,2089653,1,Université Paul Sabatier,13693
line:50,27_1361235,2089823,1,Université Paul Sabatier,13693
line:50,27_1361252,2089840,1,Université Paul Sabatier,13693
line:50,1388687,2134129,1,Université Paul Sabatier,13693
line:50,27_1361161,2089749,0,St-Orens Lycée,13692
line:50,27_1361057,2089645,1,Université Paul Sabatier,13693
line:50,1397204,2138326,0,St-Orens Lycée,14215
line:50,27_1361187,2089775,0,St-Orens Lycée,13692
line:50,1397233,2138358,0,St-Orens Lycée,14215
line:50,27_1361005,2089593,0,St-Orens Lycée,13692
line:50,1393701,2134270,1,Université Paul Sabatier,13693
line:50,27_1360760,2089348,0,St-Orens Lycée,13692
line:50,1393668,2134304,1,Université Paul Sabatier,13693
line:50,1397282,2138404,1,Université Paul Sabatier,14216
line:50,27_1361196,2089784,0,St-Orens Lycée,13692
line:50,27_1361199,2089787,0,St-Orens Lycée,13692
line:50,27_1361023,2089611,0,St-Orens Lycée,13692
line:50,1388658,2134122,1,Université Paul Sabatier,13693
line:50,27_1361219,2089807,0,St-Orens Lycée,13692
line:50,27_1361242,2089830,1,Université Paul Sabatier,13693
line:50,1401210,2138199,1,Université Paul Sabatier,14216
line:50,1397274,2138400,1,Université Paul Sabatier,14216
line:50,1401182,2138171,0,St-Orens Lycée,14215
line:50,27_1361303,2089891,1,Université Paul Sabatier,13693
line:50,1397232,2138357,0,St-Orens Lycée,14215
line:50,1393643,2134172,0,St-Orens Lycée,13692
line:50,27_1361300,2089888,1,Université Paul Sabatier,13693
line:50,1393634,2134184,0,St-Orens Lycée,13692
line:50,27_1390908,2141441,0,St-Orens Lycée,13692
line:50,1401187,2138139,0,St-Orens Lycée,14215
line:50,1388633,2134148,1,Université Paul Sabatier,13693
line:50,1397310,2138433,1,Université Paul Sabatier,14216
line:50,27_1361066,2089654,1,Université Paul Sabatier,13693
line:50,27_1360785,2089373,1,Université Paul Sabatier,13693
line:50,27_1390968,2141501,1,Université Paul Sabatier,13693
line:50,27_1361062,2089650,1,Université Paul Sabatier,13693
line:50,27_1361281,2089869,1,Université Paul Sabatier,13693
line:50,27_1361241,2089829,1,Université Paul Sabatier,13693
line:50,1388563,2134066,0,St-Orens Lycée,13692
line:50,1401191,2138142,0,St-Orens Lycée,14215
line:50,27_1361249,2089837,1,Université Paul Sabatier,13693
line:50,27_1361173,2089761,0,St-Orens Lycée,13692
line:50,1388651,2134130,1,Université Paul Sabatier,13693
line:50,1401175,2138164,0,St-Orens Lycée,14215
line:50,1401178,2138167,0,St-Orens Lycée,14215
line:50,27_1360990,2089578,0,St-Orens Lycée,13692
line:50,1388549,2134008,0,St-Orens Lycée,13692
line:50,27_1390945,2141478,1,Université Paul Sabatier,13693
line:50,27_1390911,2141444,0,St-Orens Lycée,13692
line:50,27_1361059,2089647,1,Université Paul Sabatier,13693
line:50,27_1390952,2141485,1,Université Paul Sabatier,13693
line:50,1388679,2134101,1,Université Paul Sabatier,13693
line:50,1397259,2138383,1,Université Paul Sabatier,14216
line:50,27_1361022,2089610,0,St-Orens Lycée,13692
line:50,1388547,2134009,0,St-Orens Lycée,13692
line:50,27_1361180,2089768,0,St-Orens Lycée,13692
line:50,1393592,2134225,0,St-Orens Lycée,13692
line:50,1401208,2138197,1,Université Paul Sabatier,14216
line:50,27_1390959,2141492,1,Université Paul Sabatier,13693
line:50,1393694,2134277,1,Université Paul Sabatier,13693
line:50,1388608,2134053,0,St-Orens Lycée,13692
line:50,27_1390910,2141443,0,St-Orens Lycée,13692
line:50,1388582,2134044,0,St-Orens Lycée,13692
line:50,27_1361209,2089797,0,St-Orens Lycée,13692
line:50,1388550,2134007,0,St-Orens Lycée,13692
line:50,27_1390961,2141494,1,Université Paul Sabatier,13693
line:50,1388548,2134010,0,St-Orens Lycée,13692
line:50,1397256,2138427,1,Université Paul Sabatier,14216
line:50,1401228,2138191,1,Université Paul Sabatier,14216
line:50,27_1361291,2089879,1,Université Paul Sabatier,13693
line:50,1399705,2138378,0,St-Orens Lycée,14215
line:50,1388682,2134097,1,Université Paul Sabatier,13693
line:50,1388572,2134055,0,St-Orens Lycée,13692
line:50,1393602,2134216,0,St-Orens Lycée,13692
line:50,27_1390983,2141516,1,Université Paul Sabatier,13693
line:50,27_1361064,2089652,1,Université Paul Sabatier,13693
line:50,1388562,2134065,0,St-Orens Lycée,13692
line:50,1401242,2138216,1,Université Paul Sabatier,14216
line:50,1388543,2134012,0,St-Orens Lycée,13692
line:50,27_1360769,2089357,0,St-Orens Lycée,13692
line:50,1397263,2138385,1,Université Paul Sabatier,14216
line:50,27_1390963,2141496,1,Université Paul Sabatier,13693
line:50,1393583,2134167,0,St-Orens Lycée,13692
line:50,27_1390965,2141498,1,Université Paul Sabatier,13693
line:50,1401239,2138189,1,Université Paul Sabatier,14216
line:50,1393681,2134292,1,Université Paul Sabatier,13693
line:50,27_1390976,2141509,1,Université Paul Sabatier,13693
line:50,27_1361298,2089886,1,Université Paul Sabatier,13693
line:50,27_1361026,2089614,0,St-Orens Lycée,13692
line:50,27_1361194,2089782,0,St-Orens Lycée,13692
line:50,27_1361290,2089878,1,Université Paul Sabatier,13693
line:50,27_1390928,2141461,0,St-Orens Lycée,13692
line:50,1388555,2134071,0,St-Orens Lycée,13692
line:50,27_1361312,2089900,1,Université Paul Sabatier,13693
line:50,27_1361171,2089759,0,St-Orens Lycée,13692
line:50,1388654,2134126,1,Université Paul Sabatier,13693
line:50,1388590,2134037,0,St-Orens Lycée,13692
line:50,27_1390938,2141471,0,St-Orens Lycée,13692
line:50,27_1361257,2089845,1,Université Paul Sabatier,13693
line:50,27_1390943,2141476,0,St-Orens Lycée,13692
line:50,1388627,2134089,1,Université Paul Sabatier,13693
line:50,27_1360739,2089327,0,St-Orens Lycée,13692
line:50,27_1390962,2141495,1,Université Paul Sabatier,13693
line:50,27_1390930,2141463,0,St-Orens Lycée,13692
line:50,27_1390904,2141437,0,St-Orens Lycée,13692
line:50,1388637,2134145,1,Université Paul Sabatier,13693
line:50,1393698,2134273,1,Université Paul Sabatier,13693
line:50,27_1361220,2089808,0,St-Orens Lycée,13692
line:50,1388675,2134105,1,Université Paul Sabatier,13693
line:50,1393664,2134243,1,Université Paul Sabatier,13693
line:50,27_1361240,2089828,1,Université Paul Sabatier,13693
line:50,1393699,2134271,1,Université Paul Sabatier,13693
line:50,27_1361311,2089899,0,St-Orens Lycée,13692
line:50,27_1361197,2089785,0,St-Orens Lycée,13692
line:50,1397311,2138434,1,Université Paul Sabatier,14216
line:50,1397247,2138371,0,St-Orens Lycée,14215
line:50,1388574,2134054,0,St-Orens Lycée,13692
line:50,27_1390913,2141446,0,St-Orens Lycée,13692
line:50,27_1390917,2141450,0,St-Orens Lycée,13692
line:50,27_1361016,2089604,0,St-Orens Lycée,13692
line:50,27_1361191,2089779,0,St-Orens Lycée,13692
line:50,27_1390918,2141451,0,St-Orens Lycée,13692
line:50,27_1361264,2089852,1,Université Paul Sabatier,13693
line:50,1401206,2138195,1,Université Paul Sabatier,14216
line:50,1401184,2138136,0,St-Orens Lycée,14215
line:50,1397290,2138410,1,Université Paul Sabatier,14216
line:50,1388688,2134154,1,Université Paul Sabatier,13693
line:50,27_1390966,2141499,1,Université Paul Sabatier,13693
line:50,1393730,2134313,1,Université Paul Sabatier,13698
line:50,1397215,2138340,0,St-Orens Lycée,14215
line:50,1388565,2134062,0,St-Orens Lycée,13692
line:50,1397240,2138368,0,St-Orens Lycée,14215
line:50,27_1360749,2089337,0,St-Orens Lycée,13692
line:50,1397251,2138373,0,St-Orens Lycée,14215
line:50,27_1361218,2089806,0,St-Orens Lycée,13692
line:50,27_1360754,2089342,0,St-Orens Lycée,13692
line:50,1401164,2138153,0,St-Orens Lycée,14215
line:50,27_1361269,2089857,1,Université Paul Sabatier,13693
line:50,1393686,2134285,1,Université Paul Sabatier,13693
line:50,1393604,2134215,0,St-Orens Lycée,13692
line:50,27_1361277,2089865,1,Université Paul Sabatier,13693
line:50,1393677,2134295,1,Université Paul Sabatier,13693
line:50,27_1361041,2089629,1,Université Paul Sabatier,13693
line:50,1397289,2138413,1,Université Paul Sabatier,14216
line:50,1393723,2134307,1,Université Paul Sabatier,13693
line:50,1393720,2134250,1,Université Paul Sabatier,13693
line:50,1388560,2134068,0,St-Orens Lycée,13692
line:50,27_1360751,2089339,0,St-Orens Lycée,13692
line:50,1397292,2138414,1,Université Paul Sabatier,14216
line:50,27_1361293,2089881,1,Université Paul Sabatier,13693
line:50,1401174,2138163,0,St-Orens Lycée,14215
line:50,1401211,2138200,1,Université Paul Sabatier,14216
line:50,27_1361174,2089762,0,St-Orens Lycée,13692
line:50,1393627,2134191,0,St-Orens Lycée,13692
line:50,1388673,2134107,1,Université Paul Sabatier,13693
line:50,27_1390984,2141517,1,Université Paul Sabatier,13693
line:50,27_1361256,2089844,1,Université Paul Sabatier,13693
line:50,1388677,2134103,1,Université Paul Sabatier,13693
line:50,27_1361204,2089792,0,St-Orens Lycée,13692
line:50,1388559,2134070,0,St-Orens Lycée,13692
line:50,1401177,2138166,0,St-Orens Lycée,14215
line:50,27_1360798,2089386,1,Université Paul Sabatier,13693
line:50,27_1390922,2141455,0,St-Orens Lycée,13692
line:50,27_1361184,2089772,0,St-Orens Lycée,13692
line:50,27_1360802,2089390,1,Université Paul Sabatier,13693
line:50,1393669,2134303,1,Université Paul Sabatier,13693
line:50,1393626,2134192,0,St-Orens Lycée,13692
line:50,27_1361244,2089832,1,Université Paul Sabatier,13693
line:50,27_1361063,2089651,1,Université Paul Sabatier,13693
line:50,1393710,2134261,1,Université Paul Sabatier,13693
line:50,1397236,2138361,0,St-Orens Lycée,14215
line:50,1394141,2134312,1,Université Paul Sabatier,13693
line:50,27_1361039,2089627,1,Université Paul Sabatier,13693
line:50,27_1390944,2141477,0,St-Orens Lycée,13692
line:50,1401216,2138205,1,Université Paul Sabatier,14216
line:50,27_1361047,2089635,1,Université Paul Sabatier,13693
line:50,1393671,2134301,1,Université Paul Sabatier,13693
line:50,27_1361162,2089750,0,St-Orens Lycée,13692
line:50,1388641,2134140,1,Université Paul Sabatier,13693
line:50,27_1361276,2089864,1,Université Paul Sabatier,13693
line:50,1397265,2138386,1,Université Paul Sabatier,14216
line:50,27_1360994,2089582,0,St-Orens Lycée,13692
line:50,1401213,2138201,1,Université Paul Sabatier,14216
line:50,1401183,2138172,0,St-Orens Lycée,14215
line:50,1393656,2134248,1,Université Paul Sabatier,13693
line:50,1401235,2138184,1,Université Paul Sabatier,14216
line:50,27_1360787,2089375,1,Université Paul Sabatier,13693
line:50,1393662,2134246,1,Université Paul Sabatier,13693
line:50,27_1360756,2089344,0,St-Orens Lycée,13692
line:50,1393629,2134190,0,St-Orens Lycée,13692
line:50,1393724,2134283,1,Université Paul Sabatier,13693
line:50,27_1361189,2089777,0,St-Orens Lycée,13692
line:50,27_1360735,2089323,0,St-Orens Lycée,13692
line:50,1393596,2134224,0,St-Orens Lycée,13692
line:50,1401198,2138150,0,St-Orens Lycée,14215
line:50,1397257,2138429,1,Université Paul Sabatier,14216
line:50,27_1361007,2089595,0,St-Orens Lycée,13692
line:50,1388585,2134042,0,St-Orens Lycée,13692
line:50,1397287,2138409,1,Université Paul Sabatier,14216
line:50,1388584,2134043,0,St-Orens Lycée,13692
line:50,27_1361221,2089809,0,St-Orens Lycée,13692
line:50,1393712,2134259,1,Université Paul Sabatier,13693
line:50,27_1390980,2141513,1,Université Paul Sabatier,13693
line:50,1393607,2134213,0,St-Orens Lycée,13692
line:50,27_1390982,2141515,1,Université Paul Sabatier,13693
line:50,1393652,2134235,0,St-Orens Lycée,13692
line:50,27_1360793,2089381,1,Université Paul Sabatier,13693
line:50,1393667,2134305,1,Université Paul Sabatier,13693
line:50,27_1390905,2141438,0,St-Orens Lycée,13692
line:50,27_1360736,2089324,0,St-Orens Lycée,13692
line:50,27_1360755,2089343,0,St-Orens Lycée,13692
line:50,1401168,2138157,0,St-Orens Lycée,14215
line:50,1388681,2134098,1,Université Paul Sabatier,13693
line:50,27_1360995,2089583,0,St-Orens Lycée,13692
line:50,1393599,2134219,0,St-Orens Lycée,13692
line:50,1393646,2134232,0,St-Orens Lycée,13692
line:50,27_1361245,2089833,1,Université Paul Sabatier,13693
line:50,27_1361210,2089798,0,St-Orens Lycée,13692
line:50,1388667,2134113,1,Université Paul Sabatier,13693
line:50,1393695,2134276,1,Université Paul Sabatier,13693
line:50,27_1361012,2089600,0,St-Orens Lycée,13692
line:50,27_1361224,2089812,0,St-Orens Lycée,13692
line:50,27_1361283,2089871,1,Université Paul Sabatier,13693
line:50,27_1361179,2089767,0,St-Orens Lycée,13692
line:50,1397218,2138343,0,St-Orens Lycée,14215
line:50,27_1360992,2089580,0,St-Orens Lycée,13692
line:50,27_1361200,2089788,0,St-Orens Lycée,13692
line:50,27_1361166,2089754,0,St-Orens Lycée,13692
line:50,1393612,2134205,0,St-Orens Lycée,13692
line:50,1393666,2134306,1,Université Paul Sabatier,13693
line:50,1388660,2134120,1,Université Paul Sabatier,13693
line:50,27_1360746,2089334,0,St-Orens Lycée,13692
line:50,1393651,2134234,0,St-Orens Lycée,13692
line:50,1388575,2134051,0,St-Orens Lycée,13692
line:50,1388592,2134036,0,St-Orens Lycée,13692
line:50,1393590,2134229,0,St-Orens Lycée,13692
line:50,1393631,2134188,0,St-Orens Lycée,13692
line:50,27_1361049,2089637,1,Université Paul Sabatier,13693
line:50,1397246,2138372,0,St-Orens Lycée,14215
line:50,27_1390942,2141475,0,St-Orens Lycée,13692
line:50,1393672,2134300,1,Université Paul Sabatier,13693
line:50,27_1361028,2089616,0,St-Orens Lycée,13692
line:50,1388621,2134090,1,Université Paul Sabatier,13693
line:50,1389670,2134158,1,Université Paul Sabatier,13693
line:50,1388624,2134088,1,Université Paul Sabatier,13693
line:50,27_1361228,2089816,0,St-Orens Lycée,13692
line:50,27_1361289,2089877,1,Université Paul Sabatier,13693
line:50,1401195,2138147,0,St-Orens Lycée,14215
line:50,1388674,2134106,1,Université Paul Sabatier,13693
line:50,1397250,2138376,0,St-Orens Lycée,14215
line:50,1401202,2138175,0,St-Orens Lycée,14215
line:50,1393680,2134293,1,Université Paul Sabatier,13693
line:50,27_1390939,2141472,0,St-Orens Lycée,13692
line:50,1401222,2138211,1,Université Paul Sabatier,14216
line:50,27_1361233,2089821,0,St-Orens Lycée,13692
line:50,27_1361268,2089856,1,Université Paul Sabatier,13693
line:50,1388580,2134048,0,St-Orens Lycée,13692
line:50,27_1361046,2089634,1,Université Paul Sabatier,13693
line:50,27_1390950,2141483,1,Université Paul Sabatier,13693
line:50,1393657,2134247,1,Université Paul Sabatier,13693
line:50,1401162,2138151,0,St-Orens Lycée,14215
line:50,1397254,2138377,0,St-Orens Lycée,14215
line:50,27_1390902,2141435,0,St-Orens Lycée,13692
line:50,1393689,2134282,1,Université Paul Sabatier,13693
line:50,27_1361054,2089642,1,Université Paul Sabatier,13693
line:50,1401217,2138206,1,Université Paul Sabatier,14216
line:50,1397210,2138335,0,St-Orens Lycée,14215
line:50,27_1390925,2141458,0,St-Orens Lycée,13692
line:50,1401220,2138209,1,Université Paul Sabatier,14216
